,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,
162,0,0,0,0,52,53,53,53,53,54,54,56,53,53,53,53,55,54,56,56,55,55,55,54,55,55,54,54,56,57,52,52,52,52,52,54,56,58,57,57,56,55,55,56,55,55,55,62,62,67,65,69,71,70,72,74,67,63,70,63,56,56,55,54,53,51,50,50,51,51,51,51,51,51,50,50,49,48,47,46,45,46,46,46,46,46,46,46,48,49,49,49,49,49,51,51,48,48,48,46,47,45,48,47,47,46,43,41,42,41,41,39,39,38,37,37,36,34,33,33,37,34,34,36,34,36,37,39,36,37,36,34,34,33,33,33,31,32,33,33,33,34,32,34,33,33,32,31,30,30,29,27,26,26,27,26,26,24,25,24,24,23,20,18,14,14,15,16,14,13,12,11,9,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
163,0,0,0,0,54,54,54,55,54,54,54,55,54,54,54,54,54,53,53,54,55,55,55,54,55,55,55,55,55,55,54,55,57,58,52,53,55,55,53,55,58,62,61,56,69,70,69,71,72,72,72,70,72,73,56,55,59,53,56,55,54,57,54,51,52,52,57,60,61,61,59,58,58,50,52,50,50,50,48,49,48,48,48,47,47,47,48,48,49,47,48,49,51,51,50,48,48,51,51,50,51,43,43,44,42,43,42,40,39,38,39,40,37,37,36,35,35,36,37,37,35,34,35,35,35,34,33,33,33,33,32,32,32,35,35,33,33,32,32,31,32,32,34,33,32,31,31,29,29,28,26,25,25,27,26,26,26,24,22,22,20,18,15,15,15,16,16,15,13,12,12,11,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,0,0,0,0,55,55,55,55,56,56,55,55,55,55,55,54,54,54,55,55,55,55,55,56,54,55,54,56,55,54,54,55,54,58,58,56,57,60,67,71,71,70,59,72,66,64,75,73,73,70,71,58,54,53,53,53,58,57,54,56,51,51,51,51,52,56,56,54,56,50,50,51,50,50,51,50,49,48,48,47,46,47,47,48,48,47,50,48,48,49,50,51,51,50,49,48,50,49,49,52,42,43,42,42,43,43,38,36,37,39,40,38,37,36,36,36,35,35,36,35,35,34,34,34,33,33,34,32,32,32,32,32,32,35,34,33,32,32,30,30,31,31,31,32,30,30,29,28,28,27,25,24,27,27,25,26,26,24,23,21,19,18,16,16,16,16,15,14,13,13,12,11,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165,0,0,0,0,56,56,56,57,58,57,57,57,56,55,55,55,55,55,56,58,58,56,54,55,54,55,55,65,65,69,81,75,74,75,77,91,90,81,79,76,80,77,78,82,75,75,71,70,69,69,54,55,54,54,53,52,56,51,51,50,49,49,49,49,49,49,48,48,48,49,49,49,48,48,48,48,48,48,47,47,48,47,47,47,47,48,47,47,47,48,48,50,50,50,49,48,47,49,49,44,43,47,46,45,43,43,41,44,42,38,38,38,38,38,37,35,35,34,35,36,38,35,34,33,33,33,33,32,32,32,32,32,31,30,30,29,29,29,30,32,30,32,30,30,30,30,29,28,27,27,27,26,24,26,24,23,22,21,21,20,20,19,17,16,15,15,15,15,14,13,11,10,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
166,0,0,0,0,55,55,56,56,58,56,56,56,56,56,57,57,59,57,59,58,59,57,56,57,66,72,78,79,84,77,72,81,85,70,79,65,95,84,77,85,74,82,70,69,73,58,61,65,58,55,54,54,53,52,53,52,52,51,51,50,49,49,49,48,48,48,48,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,47,47,48,50,50,50,48,47,46,50,46,47,47,46,43,43,41,41,41,42,42,51,46,51,38,38,37,37,37,34,37,37,34,34,34,34,33,33,33,32,36,33,32,31,31,30,29,29,29,29,28,30,30,30,29,28,32,31,29,28,26,24,24,25,24,24,23,22,21,20,20,20,19,19,17,16,16,16,15,14,13,12,10,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,0,0,0,0,57,57,57,57,57,57,57,57,57,57,59,57,60,58,57,63,60,65,59,60,71,72,73,85,75,79,78,74,62,65,61,62,60,66,67,64,59,67,66,59,61,57,57,53,53,53,53,52,52,51,53,52,51,51,50,50,49,49,49,49,49,48,48,48,48,48,48,48,48,47,47,48,48,48,48,48,48,48,47,47,47,46,46,46,46,47,48,50,50,47,47,47,49,46,45,42,41,41,41,41,42,42,43,42,42,40,40,40,44,44,41,38,37,35,36,36,35,34,35,34,34,35,35,34,32,31,31,30,30,29,29,29,29,29,31,31,32,32,30,30,29,29,28,27,26,25,25,24,19,19,16,18,20,20,20,19,18,18,17,17,17,15,14,14,12,12,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
168,0,0,0,0,57,58,59,58,58,57,58,57,58,58,60,57,58,58,59,59,60,61,67,64,73,72,62,61,59,60,75,63,61,59,58,58,57,59,66,59,67,59,58,57,53,52,52,52,53,52,52,52,52,52,56,52,51,51,50,49,49,49,49,49,49,49,49,48,49,49,51,52,52,50,48,48,48,48,47,47,47,47,46,46,46,46,46,46,47,49,51,50,50,50,50,45,43,41,41,40,41,44,44,44,39,43,41,40,41,38,38,37,38,38,38,41,37,40,37,37,36,35,34,34,33,33,32,31,30,30,29,29,29,29,29,29,29,29,29,30,30,29,29,28,27,26,26,25,22,22,21,23,22,23,21,21,21,19,19,19,17,16,15,15,15,15,15,14,12,10,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,0,0,0,0,57,57,57,57,57,57,58,58,59,59,59,60,60,60,62,62,59,60,61,72,73,65,59,59,59,60,71,61,59,58,58,58,59,60,66,66,64,60,57,54,53,52,52,52,53,53,53,52,52,52,53,53,51,50,50,49,49,49,49,50,49,49,48,48,49,52,50,50,50,50,50,48,47,47,46,46,46,46,45,45,45,46,46,46,47,51,50,51,51,50,45,44,42,42,42,41,42,41,41,40,39,38,39,38,38,37,37,37,37,38,36,36,36,35,35,35,34,34,34,33,33,32,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,28,26,26,24,24,22,22,22,21,20,21,18,18,16,18,19,19,17,15,15,15,15,15,15,13,10,8,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,0,0,0,0,58,58,58,58,59,59,60,60,60,60,60,60,60,60,60,60,61,61,71,72,70,61,61,62,71,71,71,61,60,58,59,60,60,60,65,61,65,54,54,53,53,53,53,57,53,52,52,52,52,52,56,51,51,50,53,51,52,53,54,54,53,51,51,52,49,51,50,52,52,52,52,51,51,45,46,45,45,45,46,45,45,46,46,48,50,53,53,54,49,46,44,43,43,41,41,40,40,39,38,38,38,38,37,36,36,36,36,36,35,36,35,34,34,33,33,32,33,32,32,32,32,32,31,30,30,29,30,29,30,29,30,29,29,29,29,28,27,26,26,25,25,25,24,24,18,17,16,16,15,15,22,22,21,21,21,17,16,16,15,15,14,13,12,11,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,0,0,0,0,59,58,59,59,59,60,60,60,60,60,60,60,60,60,60,60,62,63,72,69,70,61,70,70,68,61,70,60,60,60,60,60,61,67,61,65,54,54,54,53,53,58,58,61,54,53,52,52,58,60,61,64,64,63,61,63,62,59,56,57,53,50,50,50,51,50,50,49,48,46,45,45,45,45,46,53,57,55,55,53,52,51,56,57,54,53,51,48,45,43,43,43,42,40,40,40,39,39,39,39,39,42,39,37,37,36,37,36,35,35,33,34,33,32,33,33,31,31,30,31,30,29,29,30,29,29,29,29,29,29,28,28,28,27,27,26,25,25,25,26,24,24,23,24,24,23,23,22,22,19,20,20,20,18,18,16,16,15,15,15,14,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,0,0,0,0,58,58,59,59,59,60,60,61,60,68,59,62,60,61,62,62,63,63,72,62,69,65,69,70,62,61,69,61,60,60,60,60,63,68,64,65,65,58,59,56,79,71,74,78,79,72,82,78,74,70,69,68,67,64,64,64,62,61,60,57,54,52,52,51,52,51,51,49,48,47,46,46,46,48,58,58,52,53,54,51,51,54,56,53,52,51,49,46,45,43,42,42,41,41,40,40,40,39,39,38,37,37,37,37,39,36,36,34,35,34,33,32,31,31,31,31,34,32,31,30,30,28,28,29,30,29,29,29,29,28,28,27,27,27,26,26,26,25,24,24,24,24,24,24,23,22,22,22,21,21,20,20,19,17,17,16,16,15,15,14,13,11,10,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,0,0,0,0,59,59,59,61,62,64,64,64,65,65,64,65,65,64,69,68,84,80,70,71,70,71,70,69,68,68,71,71,75,77,73,69,69,68,67,66,65,73,67,65,70,69,69,70,70,70,69,61,61,62,61,60,59,60,60,59,60,61,60,59,54,52,51,50,51,51,51,52,52,52,52,53,54,57,57,56,53,52,51,52,52,53,52,52,52,46,49,49,50,48,49,46,41,39,40,40,40,38,38,38,37,37,36,36,35,37,34,34,33,32,32,32,32,32,31,30,31,31,30,30,30,28,28,28,28,28,27,27,27,27,26,27,26,25,25,24,24,24,24,23,22,22,22,21,22,23,20,20,19,20,19,19,18,17,17,15,15,14,13,12,9,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,0,0,0,0,61,62,61,63,65,66,65,65,66,65,68,69,72,69,70,81,80,79,74,74,73,70,70,68,71,73,74,76,77,71,74,72,71,69,70,69,69,69,69,66,65,67,65,60,62,62,62,60,61,60,60,61,60,59,59,58,58,59,60,60,58,57,53,53,53,53,53,53,55,54,53,58,58,54,53,54,54,54,55,55,55,55,55,53,48,46,49,51,49,46,50,49,45,43,40,39,39,38,38,37,37,37,36,36,35,34,34,33,33,33,32,32,31,31,32,33,30,31,31,32,32,28,29,28,26,27,28,28,27,27,27,26,25,25,24,24,24,24,24,22,21,21,22,21,20,23,22,21,20,20,19,19,18,16,16,15,14,13,11,9,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,0,0,0,0,80,78,79,84,76,72,66,67,67,67,85,78,79,71,71,72,74,75,74,75,78,74,73,71,72,74,69,70,69,77,68,69,69,64,64,64,62,56,56,56,57,56,55,55,55,54,54,54,53,53,53,53,52,50,53,54,53,57,59,59,59,59,59,59,58,57,56,56,57,56,55,54,51,50,51,50,55,54,56,54,55,53,44,45,46,46,44,46,48,47,46,46,44,42,43,38,38,37,37,37,36,36,35,35,35,34,34,34,33,32,32,31,31,31,31,30,30,32,31,29,29,28,29,29,29,29,30,29,29,30,29,28,26,26,26,25,25,24,24,23,23,23,23,23,20,21,21,21,19,18,19,15,13,11,12,12,12,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,0,0,0,0,69,68,67,81,84,82,77,78,75,77,75,73,76,76,76,76,76,76,74,73,76,72,73,73,72,73,67,64,64,66,65,63,62,62,63,58,57,57,55,54,54,53,54,55,56,53,53,52,51,51,52,51,52,51,52,52,55,53,52,52,51,50,50,49,48,48,47,48,48,48,49,50,51,51,51,49,47,45,45,44,44,44,44,44,47,47,48,49,48,49,45,47,45,44,38,42,38,37,36,36,36,35,35,34,34,33,33,33,33,32,31,31,31,30,30,29,29,29,31,31,30,28,28,28,28,28,27,26,26,26,25,25,25,25,25,24,24,24,23,23,23,23,23,21,20,19,19,18,14,14,15,11,9,10,9,7,-15,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
